FID,place_name_mapping,place_name_gazetteer,gaz_id,altitude,feature_type_name,narrative,gazetteer,latitude,longitude,geometry,scar_common_id,country_name,country_id
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_11a3,Okuma Bay,Okuma Bay,114044,,Bay,"A bay, about 3 miles wide and about 4 miles long, which indents the Ross Ice Shelf about 80 miles north-east of the Bay of Whales. Discovered but not named by the NAE, 1901-04, in 1902. Named by Shirase, leader of the Japanese Antarctic Expedition, 1911-12, for Count Okuma, Premier of Japan, who had been a supporter of the Japanese Expedition.",NZL,-77.8333,-158.3333,POINT (-158.33333 -77.833333),10581,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_11a4,Old Penguin Rookery,Old Penguin Rookery,114045,,Colony,"A local name for the penguin rookery to the north of Black Beach, near Cape Royds, on Ross Island. Named by the members of the BAE, 1907-09.",NZL,-77.55,166.1667,POINT (166.166667 -77.55),10585,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_11a5,Mount Oliver,"Oliver, Mount",114046,3900,Mountain,"A high peak with surface descending to the south-east, in the ridge along the Mt Wade - Mt Fisher massif, in the Prince Olav Mountains of the Queen Maud Range, rising to about 3900m about 7 miles south-east of Mt Wade. Discovered and photographed by the US Antarctic Services Expedition, 1939-41, on Flight C of 29 February - 1 March 1940, and surveyed by A P Crary in 1957/58. Named by Crary for Norman Oliver, Antarctic Project Leader for aurora operations in 1957-60.",NZL,-84.9333,-173.7333,POINT (-173.73333 -84.933333),10602,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_11a6,Olympus Range,Olympus Range,114047,,Range,"A mountain range separating Wright Valley and Victoria Valley. Peaks in this range are: Mts Electra, Dido, Circe, Boreas, Hercules, Jason, Cerebus, Orestes, Peleus, Theseus and Aeolus. Named by the VUWAE, 1958-59, for the mythological home of the Greek gods.",NZL,-77.4833,161.5,POINT (161.5 -77.483333),10615,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_11a7,Omega Peak,Omega Peak,114048,2600,Peak,"A peak about 2600 metres above sea level between Head Peak and Inferno Peak, in the northern Millen Range overlooking the Pearl Harbour Glacier névé. Named by the Southern Party of the NZFMCAE, 1962-63, because this was the last major peak climbed by the party, 2 January 1963.",NZL,-72.15,166.05,POINT (166.05 -72.15),10625,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_11a8,Ommanney Glacier,Ommanney Glacier,114049,,Glacier,"A glacier descending to the middle of Relay Bay in the Robertson Bay area of northern Victoria Land. First charted in 1899 by the BAE, 1898-1900, which named this feature for Admiral Sir Erasmus Ommanney, who had served in the Artic Expedition of 1850.",NZL,-71.5333,169.4833,POINT (169.483333 -71.533333),10630,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_11a9,Onlooker Nunatak,Onlooker Nunatak,114050,,Nunatak,"Immediately south of Tenterhooks Crevasses. Named by the Northern Party, NZARP, 1963-64, for its location, to be in keeping with Spectator and Bystander Nunataks.",NZL,-71.9,162.3667,POINT (162.366667 -71.9),10642,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_11aa,Onnum Ridge,Onnum Ridge,114051,,Ridge,,NZL,-80.1167,156.4167,POINT (156.416667 -80.116667),10643,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_11ab,Onyx River,Onyx River,114052,,Watercourse,"A river, flowing from the Lower Wright Glacier to Lake Vanda. Given this euphoious name by the VUWAE, 1958-59.",NZL,-77.5333,161.75,POINT (161.75 -77.533333),10644,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_11ac,Oppegaard Spur,Oppegaard Spur,114053,,Spur,"A ridge-type spur with much rock exposure, about 4 miles long, extending north-westwards into a tributary of the Kosco Glacier. Discovered and photographed by the USASE, 1939-41, on the flight of 29 February - 1 March 1940, and named for Richard D Oppegaard, SA, USN, who lost his life in a shipboard accident on 8 November 1957.",NZL,-84.4833,-177.3667,POINT (-177.36667 -84.483333),10656,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_11ad,Oread Spur,Oread Spur,114054,1180,Spur,"A rock spur on the south side of Tucker Glacier, on which a survey station was placed at a height of 1180m, by the NZGSAE, 1957-58. They named it Oread which means mountain nymph and is derived from Greek mythology.",NZL,-72.5833,168.8833,POINT (168.883333 -72.583333),10662,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_11ae,Orestes Glacier,Orestes Glacier,114055,,Glacier,Named in association with Orestes Valley.,NZL,-77.45,161.8833,POINT (161.883333 -77.45),16736,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_11af,Mount Orestes,"Orestes, Mount",114056,2100,Mountain,"A prominent peak, 2100m high, in the Olympus Range. Named by the VUWAE, 1958-59, for a figure in Greek mythology.",NZL,-77.4667,161.9167,POINT (161.916667 -77.466667),10666,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_11b0,Oscar Point,Oscar Point,114057,,Point,"A small rock point along the N shore of Terra Nova Bay, 1 mi NW of Markham Island, in Victoria Land. Discovered by the BrAE, 1898-1900, and named for King Oscar of Norway and Sweden. C.E. Borchgrevink, the leader of this expedition, was a native of Norway. Originally charted by Borchgrevink as an island, the feature is now known to be joined to the coast. (SCAR CGA narrative from USA)",NZL,-74.5833,164.8833,POINT (164.883333 -74.583333),10707,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_11b1,Otago Glacier,Otago Glacier,114058,,Glacier,"A glacier about 20 miles long with many branches draining the north-east side of Mt Markham. Named by the Northern Party of the NZGSAE, 1961-62, for Otago University.",NZL,-82.5333,161.1667,POINT (161.166667 -82.533333),10730,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_11b2,Otago Spur,Otago Spur,114059,,Spur,"A small spur projecting northward from the Buckeye Table, E of Discovery Ridge, Ohio Range. Unofficially referred to as first spur west in previous reports, Ohio Range. Mapped by USGS from surveys and USN aerial photographs, 1958-59. The spur was studied by a NZARP geological party, 1983-84, and named after Otago University, the alma mater of Jonathan Aitchison, a member of the field party.",NZL,-84.75,-114.1667,POINT (-114.16667 -84.75),10731,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_11b3,Otway Massif,Otway Massif,114060,3200,Massif,"A very prominent massif at the head of the Mill Glacier, the highest peak rising to 3200m above sea level. Covereing about 120 square miles in area, this massif is a landmark for aviators flying up the Mill Glacier to the South Pole. The Southern Party of the NZGSAE, 1961-62, which surveyed and named this feature, were landed at plateau level 2 miles to the south east of this massif on 6 November 1961, and climbed the highest peak a few days later, suffering extreme discomfort from altitude sickness. Named for P M Otway of the Southern Party, who had wintered over at Scott Base and had been assistant surveyor with the Northern Party during the summer of 1960-61.",NZL,-85.45,172,POINT (172 -85.45),10755,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_11b4,Overflow Glacier,Overflow Glacier,114062,,Glacier,"A small tributary glacier which enters the Ferrar Glacier from the south. It is about 2 miles long and 2 miles wide. Given this descriptive name by the Western Journey Party, led by Taylor, of the BAE, 1910-13.",NZL,-77.7833,163.1833,POINT (163.183333 -77.783333),10772,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_11b5,Mount Overlook,"Overlook, Mount",114063,,Mountain,"A mostly snow-covered mountain rising to c. 2,010 m and overlooking the middle portion of Sledgers Glacier from the north, in the Bowers Mountains (q.v.). The feature was so named by M.G. Laird, leader of a NZARP geological party to the area, 1981-82, because the party obtained an excellent view from the summit.",NZL,-71.4667,163.4333,POINT (163.433333 -71.466667),10774,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_11b6,Mount Overlord,"Overlord, Mount",114064,3300,Mountain,"A large extinct volcano about 3300 metres high on the northern side of Aviator Glacier that ""overlords"" all other peaks in the area. Named by the Northern Party of the NZGSAE, 1962-63.",NZL,-73.1667,164.6,POINT (164.6 -73.166667),10775,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_11b7,Pa Tio Tio Gap,Pa Tio Tio Gap,114065,1000,Pass,"A glacier-filled gap at 1,000 m. It trends E-W between Robertson Massif (new name) and Endeavour Massif (amended name) in Kirkwood Range, Victoria Land. Originally submitted by the US to be named Belgrave Gap after Vince Belgrave. However, the name 'Belgrave' was re-assigned to a mountain that was to be named Mount Varcoe, meaning that the gap could adopt this Maori name, meaning frozen over.",NZL,-76.4167,161.95,POINT (161.95 -76.416667),16880,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_11b8,Packard Glacier,Packard Glacier,114066,,Glacier,"A glacier flowing from the north into the eastern part of Victoria Valley. Named by the VUWAE, 1958-59, for Andrew Packard, who was a summer party biologist with the NZ Party of the TAE, 1956-58, and who worked in this area in 1957-58.",NZL,-77.35,162.1667,POINT (162.166667 -77.35),10807,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_11b9,Pagoda Peak,Pagoda Peak,114067,3048,Peak,"A stepped peak, over 3048m high, at the head of the Bell Glacier, in the Queen Alexandra Range. Named by the Northern Party of the NZGSAE, 1961-62, because of its resemblance to a pagoda.",NZL,-83.9333,166.75,POINT (166.75 -83.933333),10815,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_11ba,Pain Névé,Pain Névé,114068,,Neve,"An extensive névé of about 250 square miles in area lying between the Commonwealth Range to the west and the Hughes Range to the east. To the north the névé ends in precipitous icefalls into the Canyon Glacier and its tributary glacier, but most of the ice drains southward into the Keltie Glacier. Surveyed and named by the Southern Party of the NZGSAE, 1961-62, for K P Pain, field assistant with the party.",NZL,-84.6,174.3333,POINT (174.333333 -84.6),10822,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_11bb,Pain Tableland,Pain Tableland,114069,,Plateau,"A large tableland on Mesa Range named by the Northern Party of the NZGSAE, 1962-63, after Kevin Pain, deputy leader of the Northern Party, 1962-63.",NZL,-72.1333,163,POINT (163 -72.133333),10821,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_11bc,Painted Cliffs,Painted Cliffs,114070,,Cliff,"Cliffs composed of alternating layers of coloured sediments and dark volcanics, on the north side of the upper Bowden névé. Named by the Northern Party of the NZGSAE, 1961-62, as a descriptive name.",NZL,-83.8333,162.3333,POINT (162.333333 -83.833333),10825,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_11bd,Painted Peak,Painted Peak,114071,,Peak,"A peak rising from the N part of Russet Hills in the Gallipoli Heights, Freyberg Mountains. Descriptively named by the NZ-APC on the proposal of P.J. Oliver, NZARP geologist who studied the feature, 1981-82. Ignimbrite and dacite breccia cut by dikes of andesite and dacite give the peak many colours. Ignimbrite of red, blue-grey and yellowish colour.",NZL,-72.45,163.75,POINT (163.75 -72.45),10828,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_11be,Pakaru Icefalls,Pakaru Icefalls,114072,,,"Icefalls between Cape Evans and Turks Head on the SW shore of Ross Island. The feature comprises a very irregular and broken glacial area to the N of Turks Head Ridge with ice descending to Erebus Bay. Descriptively named, Pakaru being a Maori word meaning ""broken"".",NZL,-77.6333,166.65,POINT (166.65 -77.633333),16881,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_11bf,Mount Pams,"Pams, Mount",114073,,Mountain,"Small mountain (1119 m) NW over Rivard Glacier. Names stems from the acronym for the Department of Plants and Microbiological Sciences, University of Canterbury, Christchurch, New Zealand.",NZL,-78.05,163.9,POINT (163.9 -78.05),10863,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_11c0,Pandora Spire,Pandora Spire,114074,,Peak,"A sharply pointed feature, the highest in the Solitary Rocks area. A resection survey station was established on this point by E B Fitzgerald. Named by the NZGSAE, 1957-58.",NZL,-77.7833,161.2167,POINT (161.216667 -77.783333),10866,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_11c1,Parasite Cone,Parasite Cone,114075,,Cone,"A small parasitic cone on the north west flank of Mt Overlord. Given this descriptive name by the Northern Party of the NZGSAE, 1962-63.",NZL,-73.1,164.3,POINT (164.3 -73.1),10888,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_11c2,Parera Pond,Parera Pond,114076,,Water body,Parera is the Maori word for wild duck.,NZL,-77.65,162.9167,POINT (162.916667 -77.65),16882,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_11c3,Pari Haupapa Cliffs,Pari Haupapa Cliffs,114077,,Cliff,Cliffs on eastern side of Lower Staircase. A Maori name.,NZL,-78.4667,161.8833,POINT (161.883333 -78.466667),10897,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_11c4,Mount Parker,"Parker, Mount",114078,,Mountain,"A prominent mountain peak in the Admiralty Range, lying between Mt Adam and Mt Troubridge in northern Victoria Land. Discovered by Ross on 11 January 1841 and named for Vice-Admiral Sir Willaim Parker, Senior Naval Lord at the Admiralty, and later C-in-C, Mediterranean.",NZL,-71.25,168.0833,POINT (168.083333 -71.25),10910,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_11c5,Cape Parr,"Parr, Cape",114079,,Cape,"A low rocky peninsula, lying between Cape Selborne and Cape May, along the western edge of the Ross Ice Shelf, midway between Barne Inlet and Shackleton Inlet. Discovered in December 1902 by the Southern Polar Party of the NAE, 1901-04, which named this cape for Admiral Alfred Arthur Chase Parr, one of Scott's advisers who had served in the Arctic exploration.",NZL,-81.2333,161.0667,POINT (161.066667 -81.233333),10920,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_11c6,Pascoe Glacier,Pascoe Glacier,114080,,Glacier,"A large cirque Glacier on the western flank of Larsen Crag, flowing down into, and ending as large ice cliffs, above Northwind Valley. Name after a New Zealand climber.",NZL,-76.7667,161.0167,POINT (161.016667 -76.766667),10929,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_11c7,Mount Paterson,"Paterson, Mount",114081,,Mountain,"A pyramid-shaped mountain about 3 1/2 miles east of Mt Nilsen in the Rockefeller Mountains in King Edward VII Land. Discovered by the Byrd AE, 1928-30, in 1929. Named later for Seaward M Paterson, manufacturer, who supplied shoes and ski boots for the Byrd AE, 1933-35.",NZL,-78.0333,-154.6,POINT (-154.6 -78.033333),10949,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_11c8,Paton Peak,Paton Peak,114082,771,Peak,"The highest point, 771m above sea level, of Beaufort Island. At 550m at the south-eastern end of the main ridge which forms the eastern side of Beaufort Island is a survey station (Paton Survey Station) which was occupied by a joint US-NZ Geological Survey and Biological Party on 24 January 1959. Named by the NZGSAE, 1958-59, after James Paton, a seaman who made at least six voyages to the Ross Dependency area. He first served on the ""Morning"" the relief vessel of Scott's 1901-04 NAE, and made the first landing on the island by walking to it against orders over sea-ice from the ship.",NZL,-76.95,166.95,POINT (166.95 -76.95),10951,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_11c9,Mount Patrick,"Patrick, Mount",114083,2316,Mountain,"A peak, about 2316m high, in the Commonwealth Range about 12 miles south-east of Mt Cyril on the east side of the Beardmore Glacier. Discovered and named by the BAE, 1907-09.",NZL,-84.2167,172,POINT (172 -84.216667),10956,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_11ca,Mount Peacock,"Peacock, Mount",114084,,Mountain,"A high peak in the Admiralty Range between Mts Herschel and Humphrey Lloyd, in northern Victoria Land. Discovered on 15 February 1841 by Ross, who named it for the Very Reverend Dr George Peacock, Dean of Ely, a member of the committee of the British Association for the Advancement of Science, set up in 1838 to lay before the British Government the desirability of sending an expedition to Antarctica.",NZL,-72.2167,169.45,POINT (169.45 -72.216667),10996,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_11cb,Pearl Harbor Glacier,Pearl Harbor Glacier,114085,,Glacier,"A major tributary draining from the Victory Mountains to the south side of Tucker Glacier. Named by the NZGSAE, 1957-58, to commemorate the heroism of United States forces in the battle of Pearl Harbour, in 1941. In certain lighting conditions the glacier has a curious glistening beauty caused mainly by the distribution of its crevassed zones.",NZL,-72.25,167.6667,POINT (167.666667 -72.25),11003,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_11cc,Pearse Valley,Pearse Valley,114086,,Valley,"Ice-free valley 3 miles long, lying immediately west of Catspaw Glacier at the south side of the Asgard Range. Named by the US ACAN for John S Pearse, biologist at McMurdo Station 1961 and the season 1961/62.",NZL,-77.7167,161.5333,POINT (161.533333 -77.716667),11006,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_11cd,Mount Pearson,"Pearson, Mount",114087,2400,Mountain,"A prominent snow peak, about 2400 metres high, on the south flank of middle Pearl Harbour Glacier. Named by the Northern Party of the NZFMCAE, 1962-63, after F H Pearson, surveyor with the party.",NZL,-72.2833,166.7167,POINT (166.716667 -72.283333),11009,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_11ce,Mount Pechell,"Pechell, Mount",114088,,Mountain,"A prominent peak in the Admiralty Range, in northern Victoria Land, lying between Mts Troubridge and Dalmeny. Named by Ross on 11 January 1841 for Captain Sir Samuel J Brooke Pechell, a junior Lord of the Admiralty.",NZL,-71.0833,167.2667,POINT (167.266667 -71.083333),11012,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_11cf,Pegmatite Point,Pegmatite Point,114089,,Point,"A distinctively banded point jutting into the Ross Ice Shelf from the eastern Duncan Mountains. Named by the Southern Party, NZGSAE, 1963-64, because of the abundance of the rock Pegmatite.",NZL,-85.0167,-165.3333,POINT (-165.33333 -85.016667),11026,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_11d0,Pegtop Mountain,Pegtop Mountain,114090,1200,Mountain,"A mountain, about 1200m high, marked by several conspicuous knobs, the highest and westernmost knob protruding about 550m above Mackay Glacier, about 5 miles west of Mt Suess in Victoria Land. Charted and given this descriptive name in December 1911 by the Granite Harbour Geological Party, led by Taylor, of the BAE, 1910-13.",NZL,-77.0667,161.25,POINT (161.25 -77.066667),11028,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_11d1,Mount Peleus,"Peleus, Mount",114091,1900,Mountain,"A small peak, 1900m high, in the Olympus Range. Named by the VUWAE, 1958-59, for a figure of Greek mythology.",NZL,-77.4833,162.0833,POINT (162.083333 -77.483333),11033,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_11d2,Pemmican Step,Pemmican Step,114092,,,"A step-like rise in the level of Tucker Glacier above its junction with Leander Glacier. It is very crevassed in its sourthern half, but there is easy travelling over it towards its northern end. Named by the NZGSAE, 1957-58. It is the second of the steps in this glacier.",NZL,-72,167.55,POINT (167.55 -72),11043,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_11d3,Penance Pass,Penance Pass,114093,,Pass,"The lowest and easternmost pass from Shangri-La to the Miers Valley. Named by VUWAE, 1960-61.",NZL,-78.0667,163.85,POINT (163.85 -78.066667),11045,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_11d4,Penelope Point,Penelope Point,114094,,Point,"A bold headland between Nielsen Glacier and Scott Keltie Glacier on the south shore of Robertson Bay in northern Victoria Land. Surveyed in 1911 by the Northern Party, led by Campbell, of the BAE, 1910-13. Named by them after the nickname ""Penelope"" given to Lietenant Harry L L Pennell, commander of the expedition ship Terra Nova.",NZL,-71.5,169.7833,POINT (169.783333 -71.5),11062,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_11d5,Penguin Beach,Penguin Beach,114095,,Beach,"A beach on Franklin Island named, because of the Adelie penguin rookery there, by the NAE, 1901-04. A party landed from the expedition ships on 4 January 1904 to collect eggs and geological specimans.",NZL,-76.1167,168.3333,POINT (168.333333 -76.116667),11066,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_11d6,Penhale Peak,Penhale Peak,114096,,Peak,"Named after Polly A Penhole, Biologist, Program Manager for Polar Biology and Medicine.",NZL,-77.6167,162.7833,POINT (162.783333 -77.616667),16738,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_11d7,Penn Tarn,Penn Tarn,114097,,Water body,"Named after an American university, University of Pennsylvania.",NZL,-77.5833,163.1,POINT (163.1 -77.583333),16739,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_11d8,Pennell Bank,Pennell Bank,114098,,Bank,"A large submarine bank about 500 miles long and 140 miles wide extending across Ross Sea from Cape Adare to King Edward VII Land. Named by Taylor for Lieutenant Harry L L Pennell, RN, commander of the Terra Nova, the expedition ship for the BAE, 1910 - 13, which engeged in extensive oceanographic work in the Ross Sea area during this period.",NZL,-74,180,POINT (180 -74),11080,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_11d9,Pennell Coast,Pennell Coast,114099,,Coast,"That portion of the coast of Antarctica lying between the Lillie Glacier Tongue and Cape Adare, with the Admiralty Mountains forming a magnificent backdrop to the coastline. Named for Lieutenant Harry L L Pennell, R N commander of the ""Terra Nova"", the expedition ship for the BAE, 1910-13, who engaged in extensive oceanographic work in the Ross Sea during this period. In February 1911 he sailed along this coast in an endeavour to land the Northern Party led by Campbell. Pennell named Oates Land and Wilson Hills and other features on the coast.",NZL,-71,167,POINT (167 -71),11081,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_11da,Penny Lake,Penny Lake,114100,,Water body,"A coin-shaped lake perched in moraine near the mouth of Roaring Valley. It was the site for a base camp of the VUWAE, 1960-61, which gave it this descriptive name.",NZL,-78.2667,163.2,POINT (163.2 -78.266667),11085,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_11db,Penseroso Bluff,Penseroso Bluff,114101,,Bluff,"Dark bluff of sombre appearance where party members arrived in gloomy weather. Named by the Northern Party, NZARP, 1963-64, from Milton's poem ""Il Penseroso"" in antihesis to Allegro Valley.",NZL,-71.0667,160.1,POINT (160.1 -71.066667),11091,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_11dc,Perk Summit,Perk Summit,114102,,Glacier,"Named after Henry Perk, Chief Pilot, Kenn Borek Air Ltd.",NZL,-77.5833,162.9,POINT (162.9 -77.583333),16740,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_11dd,Mount Perseverance,"Perseverance, Mount",114103,,Mountain,"The high peak near the south end of the ridge from Mt Whitcombe overlooking the lower Benson Galcier. So named because it was the final station occupied by the Northern Survey Paty of the NZTAE, 1956-58, during a particularly long day's field work on 22 October 1957.",NZL,-76.8,162.2,POINT (162.2 -76.8),11135,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_11de,Petrel Glacier,Petrel Glacier,114104,,Glacier,"Immediately inland of Middle Rookery and refers to the Glacier tongue which enters the wide valley terminating at Waipuke Beach. Descending from Mount Bird, Ross Island.",NZL,-77.2333,166.4667,POINT (166.466667 -77.233333),11180,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_11df,Péwé Peak,Péwé Peak,114105,847,Peak,"A bedrock peak, 847m high, composed of granite and topped with a dolerite sill. It is completely surrounded by glacial ice except on the south, and lies between Catacomb Hill and Joyce Glacier in the upper Blue Glacier region. First seen on the ground and studied by Dr Troy L Péwé on 14 January 1959. Named by the US National Academy of Sciences for Dr Péwé, the head of the Department of Geology, University of Alaska. Péwé was the Chief Glacial Geologist, Operation Deep Freeze III, 1957-58, and personally explored this area.",NZL,-78.0333,163.6667,POINT (163.666667 -78.033333),11197,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_11e0,Lake Péwé,"Péwé, Lake",114106,,Water body,"A small lake at 550 m elevation on the uppermost Koettlitz bench, 0.5 mi E of Blackwelder Glacier in Victoria Land. Named in recognition of the glacial geomorphological work done in the Koettlitz Glacier area by Troy L. Péwé (Pewe Peak, q.v.) of the Univeristy of Alaska. It was near this lake that members of the VUWAE, 1960-61, found a note left by Péwé, reporting observations on glacial erratics. Named by the VUWAE party. (SCAR CGA narrative, USA)",NZL,-77.9333,164.3,POINT (164.3 -77.933333),11198,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_11e1,Mount Phelan,"Phelan, Mount",114107,,Mountain,"Peak surmounting an ice-covered plateau in the south part of Emlen Peaks. Named by the US ACAN for Michael J Phelan, geomagnetism-seismology scientist who wintered at Pole Station 1962; member of Byrd Traverse, 1963-64.",NZL,-71.9833,160.6167,POINT (160.616667 -71.983333),11205,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_11e2,Cape Philippi,"Philippi, Cape",114108,,Cape,"A dark cliff with vertical sides marking the eastern extreme of D'Urville Wall and the northern entrance to David Glacier, in Victoria Land. Discovered by the BAE, 1907-09, which named this feature for Dr Philippi, a distinguished geologist who was a member of the German Antarctic Expedition, 1901-03, under Dr Erich von Drygalski.",NZL,-75.2333,162.55,POINT (162.55 -75.233333),11213,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_11e3,Cape Phillips,"Phillips, Cape",114109,,Cape,"A cape on the east coast of Victoria Land, lying at the foot of Mt Brewster, about 7 miles southward of Cape Daniell, which marks the southern entrance to Tucker Inlet. Named in 1841 by Ross for Lieutenant Charles Gerrans Phillips of the Terror.",NZL,-73.0667,169.6,POINT (169.6 -73.066667),11218,New Zealand,554
